INCIDENT_NUMBER,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,DAY_OF_WEEK,HOUR,Lat,Long
252075676,,VANDALISM,B3,Wednesday,21,42.28574986205683,-71.09215333779984
232066582,,LIQUOR LAW VIOLATION,A1,Saturday ,20,42.36406323627195,-71.05287475176256
232067118,,SICK ASSIST,C6,Tuesday  ,1,42.31957856156339,-71.040327664101
232067113,,LARCENY THEFT OF BICYCLE,B2,Tuesday  ,0,42.33364098348659,-71.10088910331768
232067092,,INVESTIGATE PERSON,A7,Monday   ,21,42.38868903535445,-71.00924484321624
232067120,,INVESTIGATE PERSON,D4,Tuesday  ,1,42.33311189030739,-71.07276369932725
232066783,,ASSAULT - SIMPLE,B3,Sunday   ,22,42.2952852916937,-71.07740521658786
232067102,,VERBAL DISPUTE,B3,Monday   ,22,42.27120901686464,-71.09240897421991
232067083,,INVESTIGATE PERSON,A1,Monday   ,21,42.36293610909293,-71.0525379472723
232066752,,VAL - OPERATING AFTER REV/SUSP.,C11,Sunday   ,19,42.29755532959654,-71.05970910242573
232066635,,LIQUOR LAW VIOLATION,A1,Saturday ,21,42.36357101959624,-71.05199445907358
232067095,,VANDALISM,A1,Monday   ,21,42.35407455882688,-71.05533532946535
232067074,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Monday   ,20,42.28402796823261,-71.06479204833012
232066750,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,Sunday   ,19,42.30354147818476,-71.09922817207635
232066936,,LIQUOR LAW VIOLATION,A1,Sunday   ,21,42.36367400114038,-71.05210499545899
252037301,,ASSAULT - SIMPLE,A1,Sunday   ,1,42.35721566830635,-71.04995105452366
242057110,,INVESTIGATE PERSON,A7,Thursday ,0,42.369170809968494,-71.03970661706498
242057182,,VERBAL DISPUTE,D4,Friday   ,1,42.34980174544625,-71.07840978002983
232067052,,LARCENY SHOPLIFTING,D4,Monday   ,18,42.34862381555496,-71.08277637086411
232067075,,ASSAULT - SIMPLE,B3,Monday   ,20,42.28576084142514,-71.09030348679698
232066740,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,Sunday   ,19,42.309718567672725,-71.10429431787648
232066800,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,Monday   ,0,42.37628888191293,-71.0372004783686
232066620,,PROPERTY - LOST/ MISSING,E13,Saturday ,20,42.309718567672725,-71.10429431787648
232066851,,PROPERTY - FOUND,B3,Monday   ,0,42.27443147085791,-71.08131004474073
232066788,,INVESTIGATE PERSON,E18,Sunday   ,22,42.28269945881786,-71.11886351532
232066937,,LIQUOR LAW VIOLATION,A1,Sunday   ,21,42.36367400114038,-71.05210499545899
232066610,,LIQUOR LAW VIOLATION,A1,Tuesday  ,0,42.36439601058447,-71.05207596731428
232066642,,AUTO THEFT - LEASED/RENTED VEHICLE,B2,Sunday   ,2,42.314321116560194,-71.0790058564827
232067051,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B2,Monday   ,18,42.335097903479245,-71.10831222013167
232066568,,M/V ACCIDENT - OTHER,D4,Saturday ,20,42.34944963072983,-71.08796269781415
232066778,,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,Sunday   ,22,42.32347516670879,-71.08750190063289
232066773,,FRAUD - FALSE PRETENSE / SCHEME,A7,Sunday   ,21,42.38259066544035,-71.03769465495989
242057177,,INVESTIGATE PERSON,C6,Friday   ,0,42.327755233887736,-71.0525683693145
242057085,,INVESTIGATE PROPERTY,D4,Thursday ,0,42.34854635647916,-71.07416608803729
242057154,,SICK ASSIST,D4,Thursday ,21,42.35008603012627,-71.07734896649303
252055852,,INVESTIGATE PERSON,B3,Thursday ,18,42.2820819767197,-71.07364874515646
232067060,,TOWED MOTOR VEHICLE,B2,Monday   ,19,42.310891702662616,-71.08322396369726
242057138,,VANDALISM,B3,Thursday ,0,42.28482576580487,-71.09137368938802
242057162,,M/V ACCIDENT - OTHER CITY VEHICLE,E13,Thursday ,22,42.321010952899655,-71.11658294330182
242057133,,ROBBERY,C6,Thursday ,20,42.32260248568189,-71.06094182078074
242057135,,LARCENY SHOPLIFTING,D4,Wednesday,18,42.3473097976345,-71.0791516658207
242057140,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Thursday ,19,42.29755532959654,-71.05970910242573
242057175,,ASSAULT - SIMPLE,A1,Friday   ,0,42.36038172517122,-71.06285768482353
242057119,,SICK ASSIST,D14,Thursday ,19,42.34822741305731,-71.14075262166958
242057178,,TOWED MOTOR VEHICLE,B2,Friday   ,0,42.30752440209252,-71.08720470729216
252022245,,HARASSMENT/ CRIMINAL HARASSMENT,A1,Monday   ,0,42.35407455882688,-71.05533532946535
242057164,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,Thursday ,21,42.37904798773069,-71.02982098381324
242013078,,AUTO THEFT,C6,Saturday ,0,42.326921121085576,-71.05841860765418
232097933,,VANDALISM,C11,Friday   ,22,42.29755532959654,-71.05970910242573
242087385,,ROBBERY,C11,Sunday   ,20,42.306093561620855,-71.06718569960978
232098098,,INVESTIGATE PERSON,D4,Saturday ,18,42.33698515204087,-71.07258823205791
232098115,,M/V ACCIDENT - PROPERTY DAMAGE,D4,Saturday ,19,42.33954198983015,-71.06940876967543
232098193,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Sunday   ,0,42.30574715723058,-71.07779901943985
242074221,,VERBAL DISPUTE,B3,Saturday ,23,42.298619882369294,-71.08511003826654
252023190,,INVESTIGATE PERSON,C11,Sunday   ,20,42.29755532959654,-71.05970910242573
232077102,,DANGEROUS OR HAZARDOUS CONDITION,D4,Sunday   ,1,42.34070886393219,-71.0747369814567
232077031,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,Saturday ,18,42.36472399961961,-71.0555140020723
232077024,,PROPERTY - FOUND,E13,Thursday ,0,42.309718567672725,-71.10429431787648
232077094,,ASSAULT - AGGRAVATED,A1,Sunday   ,0,42.35928699659004,-71.05379101582544
232077036,,SICK/INJURED/MEDICAL - PERSON,A7,Saturday ,18,42.36901261190326,-71.03725425714282
232077019,,SICK ASSIST - DRUG RELATED ILLNESS,B3,Saturday ,18,42.28351000082392,-71.0918110095984
232077053,,M/V - LEAVING SCENE - PERSONAL INJURY,C11,Saturday ,21,42.3030809775716,-71.05945094034684
232077032,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,Saturday ,18,42.27032004218712,-71.1205990388631
232076867,,INVESTIGATE PERSON,B3,Saturday ,2,42.27967491935415,-71.08381263322309
242081040,,THREATS TO DO BODILY HARM,A1,Thursday ,0,42.361109635987646,-71.06741369227746
252027407,,HARASSMENT/ CRIMINAL HARASSMENT,D14,Monday   ,18,42.351705713874026,-71.11989955508469
252068760,,VERBAL DISPUTE,D4,Tuesday  ,19,42.34268073106138,-71.0993771381039
252108041,,FRAUD - FALSE PRETENSE / SCHEME,C6,Monday   ,0,42.34128750439044,-71.05467932649397
252027338,,ASSAULT - SIMPLE,C11,Tuesday  ,2,42.2957894918126,-71.05581807954191
232067227,,VANDALISM,E13,Friday   ,0,42.29555096062267,-71.12200700083851
242030717,,INVESTIGATE PERSON,D14,Tuesday  ,22,42.346666004828606,-71.14070971593542
232077940,,FRAUD - FALSE PRETENSE / SCHEME,D14,Tuesday  ,21,42.34905600030505,-71.15049849975023
242030819,,ASSAULT - AGGRAVATED,D4,Tuesday  ,2,42.33954198983015,-71.06940876967543
232067149,,LARCENY ALL OTHERS,A1,Thursday ,19,42.35932634032012,-71.06615272141232
242048908,,VERBAL DISPUTE,E13,Friday   ,18,42.30460133314824,-71.11552138889174
242075709,,INVESTIGATE PERSON,B2,Thursday ,18,42.31466061560965,-71.07623072311833
232077051,,SICK/INJURED/MEDICAL - PERSON,E5,Saturday ,21,42.284093158026586,-71.16177092098911
232076950,,VANDALISM,E18,Friday   ,18,42.25621592040215,-71.12401947329023
232077035,,DRUNKENNESS,E13,Saturday ,19,42.31485546163397,-71.0992240984253
232077048,,MISSING PERSON - LOCATED,B3,Saturday ,20,42.2928107904335,-71.07327594083033
232077115,,INVESTIGATE PERSON,C6,Sunday   ,2,42.332040662604136,-71.05602988592726
232001763,,INVESTIGATE PROPERTY,B3,Saturday ,20,42.28875770782879,-71.07516310248043
232045705,,VERBAL DISPUTE,A15,Saturday ,21,42.37782671339332,-71.06950079941015
232076953,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,Saturday ,0,42.34128750439044,-71.05467932649397
232077021,,LARCENY THEFT OF BICYCLE,D4,Saturday ,18,42.346214592179976,-71.08721195644146
232077049,,LARCENY THEFT OF BICYCLE,C6,Thursday ,18,42.34128750439044,-71.05467932649397
232077042,,M/V ACCIDENT - OTHER,A7,Saturday ,19,42.37048009104669,-71.03896684000095
232077033,,LARCENY SHOPLIFTING,D4,Saturday ,19,42.3473097976345,-71.0791516658207
232077105,,BURGLARY - RESIDENTIAL,E18,Sunday   ,0,42.27380941856676,-71.1199603521482
232077120,,LIQUOR LAW VIOLATION,D14,Sunday   ,1,42.35501071581168,-71.12887910832643
232076916,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,Saturday ,0,42.34481181867248,-71.08234323767634
232076911,,SICK/INJURED/MEDICAL - PERSON,B2,Saturday ,0,42.32138837604668,-71.06887580609578
232077058,,SICK ASSIST,D14,Saturday ,21,42.33999849925596,-71.15676330358711
232041961,,INVESTIGATE PERSON,A1,Monday   ,1,42.35755600874389,-71.05299155869439
232042153,,SICK ASSIST,A7,Monday   ,19,42.37100548484166,-71.03897689448894
232077095,,INVESTIGATE PERSON,D14,Sunday   ,0,42.34996240307131,-71.14762530579942
232077025,,LARCENY ALL OTHERS,E13,Sunday   ,0,42.309718567672725,-71.10429431787648
232077119,,VAL - OPERATING AFTER REV/SUSP.,C6,Sunday   ,1,42.329621072649225,-71.0576382733102
252081733,,HARASSMENT/ CRIMINAL HARASSMENT,C11,Monday   ,1,42.29755532959654,-71.05970910242573
232077096,,INVESTIGATE PERSON,D4,Sunday   ,0,42.333951248393774,-71.07538938822692
232076973,,SICK ASSIST,D4,Saturday ,1,42.34236157837844,-71.07024069263285
232077090,,M/V ACCIDENT - PERSONAL INJURY,D14,Saturday ,23,42.3519778415362,-71.12381159835635
232077100,,SICK ASSIST,C11,Sunday   ,0,42.28259826050285,-71.0595619132849
232077059,,LICENSE PREMISE VIOLATION,D4,Saturday ,22,42.34942049769116,-71.08315799739897
232077026,,INVESTIGATE PERSON,A1,Saturday ,18,42.35591934853281,-71.06000538982026
232077279,,ASSAULT - SIMPLE,D4,Sunday   ,18,42.349019543947925,-71.08130134210003
232077211,,THREATS TO DO BODILY HARM,B3,Saturday ,0,42.28482576580487,-71.09137368938802
252102844,,MISSING PERSON - LOCATED,B2,Friday   ,18,42.32866283555609,-71.08563401183545
232051297,,ROBBERY,E13,Thursday ,22,42.317715341841264,-71.09823048867534
232077121,,ASSAULT - AGGRAVATED,A1,Sunday   ,2,42.36454403954076,-71.05369185878722
232077103,,INVESTIGATE PERSON,E5,Sunday   ,1,42.27253605547713,-71.13622919140008
232077114,,ASSAULT - SIMPLE,C6,Sunday   ,1,42.35275616772715,-71.04748127479294
232076919,,INVESTIGATE PERSON,C11,Monday   ,0,42.29755532959654,-71.05970910242573
232077226,,THREATS TO DO BODILY HARM,D4,Sunday   ,0,42.33954198983015,-71.06940876967543
232007116,,SICK ASSIST,A7,Friday   ,18,42.3742110344141,-71.03918484570123
232077116,,SUDDEN DEATH,D14,Sunday   ,1,42.34308127134165,-71.14172267328729
232039497,,LARCENY SHOPLIFTING,A1,Saturday ,18,42.36537479642044,-71.06154161481645
252070833,,OTHER OFFENSE,E13,Monday   ,20,42.326398442646365,-71.11152626308467
232077086,,LICENSE PREMISE VIOLATION,D4,Saturday ,22,42.34942049769116,-71.08315799739897
232077068,,LARCENY THEFT FROM BUILDING,D4,Saturday ,23,42.345634773125525,-71.07555366997444
232077113,,M/V ACCIDENT - PROPERTY DAMAGE,C11,Sunday   ,2,42.30147804206686,-71.07512305902125
242003993,,PROPERTY - FOUND,A1,Sunday   ,23,42.36183856656471,-71.05976489094158
242052295,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,Tuesday  ,23,42.3314724547573,-71.08525159117706
242052316,,THREATS TO DO BODILY HARM,B2,Tuesday  ,23,42.3350621776333,-71.0931678123782
242052274,,PROPERTY - FOUND,D4,Tuesday  ,22,42.33954198983015,-71.06940876967543
232036268,,INVESTIGATE PROPERTY,B2,Sunday   ,0,42.33367921810843,-71.09187754618458
242052323,,SICK ASSIST,A15,Wednesday,2,42.37982190943577,-71.0554713046885
242052587,,SICK ASSIST,B2,Wednesday,19,42.33166672280311,-71.10843975477769
242052670,,INVESTIGATE PROPERTY,B2,Wednesday,23,42.3183287731938,-71.06379351393558
232102080,,ASSAULT - SIMPLE,B3,Friday   ,21,42.29491802601355,-71.08800999931644
232101929,,M/V ACCIDENT - PROPERTY DAMAGE,A1,Saturday ,23,42.36183856656471,-71.05976489094158
232102100,,INVESTIGATE PROPERTY,B3,Friday   ,22,42.28428296994993,-71.09154898716575
232014011,,INVESTIGATE PROPERTY,A1,Tuesday  ,0,42.36240280767195,-71.06954651677968
232077106,,VANDALISM,D14,Sunday   ,1,42.35371396981782,-71.12804303218275
232077092,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,Saturday ,23,42.32665471368596,-71.10679595661857
232077117,,SICK ASSIST - DRUG RELATED ILLNESS,E18,Sunday   ,2,42.27566883798986,-71.11717890560445
232076969,,INVESTIGATE PERSON,B2,Saturday ,0,42.32224254590286,-71.08277356231896
232097884,,VANDALISM,E13,Saturday ,1,42.33136931178347,-71.11185115618986
232077030,,INVESTIGATE PERSON,C11,Saturday ,18,42.31379003285308,-71.06534192034965
232076922,,FORGERY / COUNTERFEITING,E18,Monday   ,0,42.25621592040215,-71.12401947329023
232006895,,SICK ASSIST,C6,Thursday ,21,42.33872996276799,-71.04822368758805
232077263,,FRAUD - CREDIT CARD / ATM FRAUD,D4,Sunday   ,18,42.33954198983015,-71.06940876967543
242001708,,SICK ASSIST,E5,Saturday ,20,42.293382472307584,-71.11921694713136
252083949,,AUTO THEFT,E13,Saturday ,20,42.309718567672725,-71.10429431787648
232013866,,SICK ASSIST,C11,Tuesday  ,2,42.30254238771603,-71.0595669012164
252102585,,SICK/INJURED/MEDICAL - PERSON,D4,Thursday ,20,42.344126218792425,-71.09760877682287
232077151,,VANDALISM,A15,Friday   ,0,42.38020474748769,-71.05741400352046
242052241,,SICK ASSIST,B3,Tuesday  ,18,42.29890324013278,-71.08058632251677
232006865,,LARCENY SHOPLIFTING,A1,Thursday ,19,42.35512339036803,-71.06087979851635
242052240,,SICK ASSIST - DRUG RELATED ILLNESS,C6,Tuesday  ,19,42.32930935458356,-71.06898572019102
242099977,,INVESTIGATE PERSON,C11,Monday   ,1,42.30030818763236,-71.07206425150255
242052268,,BURGLARY - RESIDENTIAL,B3,Tuesday  ,21,42.28431485820152,-71.07410838208102
242052090,,MISSING PERSON,D4,Wednesday,0,42.345988622304326,-71.10477650186479
242052321,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Wednesday,2,42.29873402361428,-71.07209302073653
242093932,,ASSAULT - AGGRAVATED,B3,Monday   ,22,42.27305613875107,-71.07374288744732
242052195,,PROPERTY - LOST/ MISSING,B2,Tuesday  ,0,42.32866283555609,-71.08563401183545
242105456,,INVESTIGATE PERSON,C6,Sunday   ,0,42.325976901270025,-71.05883485090526
232103327,,VAL - OPERATING AFTER REV/SUSP.,A7,Tuesday  ,19,42.38260404161552,-71.03930299163535
232103197,,LANDLORD - TENANT,E18,Tuesday  ,20,42.25621592040215,-71.12401947329023
242004327,,SICK ASSIST,A1,Tuesday  ,0,42.35253640687309,-71.06090531728775
242052252,,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,A1,Tuesday  ,18,42.35579897229034,-71.06128195012624
242052272,,INVESTIGATE PROPERTY,E18,Tuesday  ,0,42.25621592040215,-71.12401947329023
242052129,,LARCENY SHOPLIFTING,A1,Tuesday  ,1,42.35086797216984,-71.06721371820446
242052236,,INVESTIGATE PERSON,C11,Tuesday  ,19,42.31363408772112,-71.0677802527945
242052314,,INVESTIGATE PERSON,B3,Wednesday,1,42.27335825519314,-71.10818777530628
242052235,,VERBAL DISPUTE,B2,Tuesday  ,19,42.31788028784238,-71.08629879728724
242052357,,AUTO THEFT,D14,Sunday   ,18,42.34905600030505,-71.15049849975023
242052683,,SICK ASSIST,D4,Thursday ,0,42.34146609961143,-71.09082781233604
242000798,,FIRE REPORT,A7,Wednesday,19,42.37141060127874,-71.04245069263575
232010220,,FIRE REPORT,B3,Tuesday  ,0,42.28261081531886,-71.09079756744195
242052648,,ASSAULT - SIMPLE,A1,Wednesday,22,42.35162789264182,-71.06866409706335
242052657,,M/V ACCIDENT - PROPERTY DAMAGE,E13,Wednesday,22,42.3145940233212,-71.09948294639305
242052633,,INVESTIGATE PROPERTY,D4,Wednesday,21,42.34784143956198,-71.10276930368025
242052639,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,A7,Wednesday,21,42.37711897623306,-71.03915194897623
242052662,,INVESTIGATE PERSON,B3,Wednesday,23,42.28220578941151,-71.07791871049143
242052598,,TOWED MOTOR VEHICLE,A1,Wednesday,19,42.36184193020832,-71.06074078470061
242052681,,SICK/INJURED/MEDICAL - PERSON,A15,Thursday ,0,42.37408488040544,-71.05887632850704
242052375,,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,Tuesday  ,18,42.287093552591074,-71.14822128377165
242052213,,LARCENY SHOPLIFTING,D4,Tuesday  ,18,42.344126277906106,-71.0994277699999
232103338,,INVESTIGATE PERSON,D4,Tuesday  ,19,42.33401828958511,-71.07638123930862
242052278,,VERBAL DISPUTE,C11,Tuesday  ,21,42.31526190020602,-71.0611884753118
242052196,,PROPERTY - FOUND,D14,Tuesday  ,0,42.34905600030505,-71.15049849975023
242052306,,INVESTIGATE PERSON,C6,Wednesday,0,42.33081370978264,-71.05136798051382
242051812,,LARCENY SHOPLIFTING,E5,Saturday ,18,42.287093552591074,-71.14822128377165
242052262,,SICK ASSIST - DRUG RELATED ILLNESS,D14,Tuesday  ,20,42.35454979857269,-71.1274627837238
242052280,,M/V ACCIDENT - PROPERTY DAMAGE,D4,Tuesday  ,21,42.35318997693674,-71.07401000391013
242052225,,SICK ASSIST - DRUG RELATED ILLNESS,A1,Monday   ,0,42.35122861843888,-71.05798081271995
242052150,,PROPERTY - FOUND,B3,Tuesday  ,0,42.28482576580487,-71.09137368938802
242052206,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,Monday   ,19,42.34128750439044,-71.05467932649397
232003483,,INVESTIGATE PERSON,B3,Friday   ,22,42.28092154390342,-71.08766264117038
242052204,,INVESTIGATE PERSON,B2,Tuesday  ,18,42.31940815510608,-71.08140504548521
242052210,,HARASSMENT/ CRIMINAL HARASSMENT,E18,Tuesday  ,18,42.28269945881786,-71.11886351532
232008289,,VANDALISM,B3,Tuesday  ,21,42.28482576580487,-71.09137368938802
242052298,,FIRE REPORT,C6,Tuesday  ,23,42.32560047890808,-71.05761263931073
242052145,,INVESTIGATE PERSON,D4,Tuesday  ,0,42.334553735939046,-71.07560801275244
242052337,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,Wednesday,2,42.333806832520494,-71.10377843024641
252101718,,SUDDEN DEATH,E5,Monday   ,19,42.28056680367493,-71.14052955212885
232039502,,SICK ASSIST - DRUG RELATED ILLNESS,D14,Saturday ,18,42.34977987617878,-71.13423048700766
242052680,,SICK ASSIST,C6,Thursday ,1,42.33416499853202,-71.0353374540266
232021896,,SICK ASSIST,B3,Wednesday,0,42.26817397260551,-71.09387677261341
242052584,,VANDALISM,E5,Wednesday,18,42.29444933696047,-71.1196064740162
242052642,,ASSAULT - SIMPLE,B3,Wednesday,21,42.292340258639264,-71.09338240488354
242052641,,LARCENY THEFT FROM BUILDING,B2,Wednesday,22,42.32866283555609,-71.08563401183545
232003426,,SICK ASSIST,C11,Friday   ,0,42.29151535667141,-71.04959579823846
232021217,,TOWED MOTOR VEHICLE,B2,Sunday   ,22,42.312750307068974,-71.0938873579778
242052519,,INVESTIGATE PERSON,E18,Tuesday  ,18,42.25621592040215,-71.12401947329023
232022439,,EMBEZZLEMENT,D4,Thursday ,19,42.35059716982988,-71.07881030689927
242106178,,VANDALISM,A15,Saturday ,18,42.376631668132326,-71.05593195497872
242052474,,INVESTIGATE PROPERTY,B3,Saturday ,18,42.28220578941151,-71.07791871049143
242052650,,SICK ASSIST,E18,Wednesday,22,42.28844899983505,-71.11833250016444
242095638,,LARCENY ALL OTHERS,C11,Saturday ,0,42.29755532959654,-71.05970910242573
232040139,,SICK ASSIST,E13,Monday   ,21,42.30655082170607,-71.10657721562184
242088218,,VANDALISM,B2,Tuesday  ,19,42.31254969714647,-71.08757080659649
242105694,,VERBAL DISPUTE,C11,Sunday   ,21,42.29755532959654,-71.05970910242573
242088255,,VANDALISM,C11,Wednesday,19,42.27913785472321,-71.0697063494533
242074243,,SICK ASSIST,A15,Sunday   ,1,42.37858216974983,-71.0614242181099
242063294,,INVESTIGATE PERSON,A7,Saturday ,0,42.381325051436406,-71.02804009577999
232017900,,BURGLARY - RESIDENTIAL,E13,Tuesday  ,21,42.30968108827737,-71.10583699834895
252054360,,ROBBERY,B3,Saturday ,0,42.28482576580487,-71.09137368938802
242080602,,ROBBERY,A1,Friday   ,23,42.35859603640607,-71.0588405558802
242006786,,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,Thursday ,18,42.312286450691325,-71.11126020042832
242006792,,THREATS TO DO BODILY HARM,C11,Tuesday  ,19,42.29755532959654,-71.05970910242573
242006678,,FRAUD - FALSE PRETENSE / SCHEME,D14,Friday   ,0,42.34905600030505,-71.15049849975023
242006831,,INVESTIGATE PERSON,E5,Thursday ,21,42.25661384579253,-71.14449036495965
242007340,,LARCENY ALL OTHERS,A1,Saturday ,18,42.36183856656471,-71.05976489094158
242080861,,ROBBERY,A1,Saturday ,21,42.35450139025595,-71.05916774307988
242007363,,TOWED MOTOR VEHICLE,D4,Saturday ,18,42.34717363218257,-71.09644389479354
242007333,,ROBBERY,B2,Saturday ,18,42.31323895746393,-71.06822206376506
242007403,,AUTO THEFT,D14,Saturday ,22,42.34905600030505,-71.15049849975023
242007416,,VERBAL DISPUTE,C6,Sunday   ,0,42.34907299382969,-71.0494799583107
242007411,,BALLISTICS EVIDENCE/FOUND,C11,Saturday ,23,42.30888597715992,-71.06923089764558
242006829,,ASSAULT - SIMPLE,D4,Thursday ,20,42.34947585701249,-71.07640149637847
242006865,,ASSAULT - SIMPLE,A1,Friday   ,2,42.36537479642044,-71.06154161481645
232011167,,SICK ASSIST,D14,Friday   ,21,42.36068157929282,-71.13876011117958
252049910,,BURGLARY - COMMERICAL,D14,Friday   ,20,42.35182904120279,-71.14227491347742
242006828,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,Wednesday,23,42.33954198983015,-71.06940876967543
242006817,,SICK/INJURED/MEDICAL - PERSON,E13,Thursday ,20,42.30260670326732,-71.12560937092508
242006864,,PROPERTY - FOUND,B2,Friday   ,2,42.32866283555609,-71.08563401183545
242046726,,PROSTITUTION - SOLICITING,A15,Friday   ,18,42.376631668132326,-71.05593195497872
232043443,,HARASSMENT/ CRIMINAL HARASSMENT,D4,Saturday ,0,42.346160912670726,-71.06318141609866
242106942,,VANDALISM,B3,Thursday ,21,42.29603943268037,-71.0771702275424
232084471,,VANDALISM,B2,Wednesday,22,42.31543909301531,-71.07716338431372
252054325,,SICK ASSIST,C6,Saturday ,20,42.33701353996014,-71.05293593786901
